frame_idx,ms,Pelvis_x,Pelvis_y,Pelvis_z,L5_x,L5_y,L5_z,L3_x,L3_y,L3_z,T12_x,T12_y,T12_z,T8_x,T8_y,T8_z,Neck_x,Neck_y,Neck_z,Head_x,Head_y,Head_z,RightShoulder_x,RightShoulder_y,RightShoulder_z,RightUpperArm_x,RightUpperArm_y,RightUpperArm_z,RightForeArm_x,RightForeArm_y,RightForeArm_z,RightHand_x,RightHand_y,RightHand_z,LeftShoulder_x,LeftShoulder_y,LeftShoulder_z,LeftUpperArm_x,LeftUpperArm_y,LeftUpperArm_z,LeftForeArm_x,LeftForeArm_y,LeftForeArm_z,LeftHand_x,LeftHand_y,LeftHand_z,RightUpperLeg_x,RightUpperLeg_y,RightUpperLeg_z,RightLowerLeg_x,RightLowerLeg_y,RightLowerLeg_z,RightFoot_x,RightFoot_y,RightFoot_z,RightToe_x,RightToe_y,RightToe_z,LeftUpperLeg_x,LeftUpperLeg_y,LeftUpperLeg_z,LeftLowerLeg_x,LeftLowerLeg_y,LeftLowerLeg_z,LeftFoot_x,LeftFoot_y,LeftFoot_z,LeftToe_x,LeftToe_y,LeftToe_z
3205,1575718897239,0.101251,0.095653,0.926748,0.105134,0.096463,1.027282,0.109132,0.098874,1.138433,0.097565,0.099456,1.239331,0.080994,0.099806,1.339416,0.066698,0.102455,1.47962,0.095041,0.109279,1.579894,0.078543,0.071889,1.419074,0.079611,-0.066441,1.410078,0.072845,-0.125585,1.124252,0.012142,-0.1909,0.901183,0.068496,0.130626,1.416942,0.040144,0.264614,1.395477,-0.004368,0.303861,1.109615,-0.06841,0.352238,0.88319,0.110692,0.014171,0.926914,0.059389,0.002402,0.502045,0.025391,-0.004731,0.085436,0.180488,0.01775,0.019805,0.0918,0.177133,0.926352,0.037307,0.164733,0.501898,0.008051,0.153836,0.085011,0.161191,0.178183,0.015735
3206,1575718897243,0.101232,0.095591,0.926753,0.105117,0.096396,1.027287,0.109101,0.09879,1.138438,0.097513,0.099362,1.239335,0.080915,0.099702,1.339415,0.066575,0.102324,1.479615,0.094912,0.109126,1.579892,0.078411,0.071767,1.419066,0.07941,-0.06656,1.410021,0.073035,-0.126428,1.124339,0.012416,-0.192032,0.901334,0.068412,0.130512,1.416947,0.040151,0.264523,1.395511,-0.003946,0.304666,1.10971,-0.067817,0.353734,0.883389,0.110628,0.014104,0.926916,0.059247,0.002342,0.502056,0.025391,-0.004738,0.085435,0.180489,0.017738,0.019807,0.091825,0.177077,0.926359,0.037248,0.164708,0.501916,0.008051,0.153832,0.085023,0.161192,0.178184,0.01574
3207,1575718897247,0.101215,0.095529,0.926759,0.1051,0.09633,1.027293,0.10907,0.098706,1.138445,0.097462,0.099268,1.239339,0.080837,0.099597,1.339415,0.066454,0.102192,1.479611,0.094789,0.108969,1.579891,0.07828,0.071644,1.41906,0.079212,-0.06668,1.409959,0.073207,-0.127302,1.124429,0.0127,-0.193224,0.901489,0.068331,0.130397,1.416954,0.040171,0.264435,1.395551,-0.00353,0.305497,1.109821,-0.067231,0.355284,0.883612,0.110567,0.014038,0.926919,0.059106,0.002286,0.502069,0.02539,-0.004743,0.085435,0.18049,0.017726,0.01981,0.091853,0.17702,0.926367,0.037192,0.164684,0.501933,0.008052,0.153829,0.085036,0.161194,0.178185,0.015745
3208,1575718897251,0.1012,0.095468,0.926765,0.105085,0.096264,1.027299,0.10904,0.098622,1.138452,0.097411,0.099174,1.239344,0.080759,0.099492,1.339415,0.066336,0.102058,1.479608,0.09467,0.108809,1.579889,0.07815,0.07152,1.419054,0.079017,-0.0668,1.409891,0.073365,-0.128202,1.124523,0.012995,-0.194466,0.901647,0.068254,0.130283,1.416963,0.040201,0.264348,1.395597,-0.003118,0.306349,1.109946,-0.066648,0.356882,0.883856,0.110508,0.013972,0.926923,0.058965,0.002233,0.502083,0.02539,-0.004746,0.085437,0.180491,0.017713,0.019812,0.091882,0.176965,0.926375,0.037141,0.164659,0.501951,0.008053,0.153826,0.085049,0.161197,0.178187,0.015748
3209,1575718897255,0.101188,0.095408,0.926772,0.105069,0.096198,1.027306,0.109009,0.098538,1.13846,0.09736,0.09908,1.239349,0.080682,0.099387,1.339416,0.066219,0.101922,1.479606,0.094554,0.108646,1.579889,0.07802,0.071396,1.41905,0.078826,-0.066919,1.409819,0.073513,-0.129123,1.124619,0.013302,-0.195747,0.901809,0.068178,0.130168,1.416973,0.04024,0.264263,1.395647,-0.002709,0.307219,1.110082,-0.066066,0.358519,0.884117,0.110452,0.013906,0.926928,0.058825,0.002185,0.502097,0.025389,-0.004749,0.085439,0.180493,0.017701,0.019815,0.091914,0.176909,0.926383,0.037093,0.164636,0.501968,0.008053,0.153824,0.085063,0.161201,0.178189,0.015752
3210,1575718897260,0.101177,0.095348,0.926779,0.105054,0.096134,1.027313,0.108977,0.098455,1.138468,0.097308,0.098986,1.239355,0.080605,0.099281,1.339418,0.066104,0.101787,1.479604,0.09444,0.108481,1.579888,0.07789,0.071272,1.419045,0.078638,-0.067039,1.409744,0.073655,-0.130059,1.124718,0.013621,-0.19706,0.901973,0.068103,0.130053,1.416984,0.040284,0.264179,1.395699,-0.002301,0.308104,1.110226,-0.06548,0.360186,0.884391,0.110399,0.013841,0.926934,0.058688,0.002139,0.502113,0.02539,-0.00475,0.085443,0.180495,0.017688,0.019818,0.091947,0.176854,0.926391,0.03705,0.164612,0.501985,0.008054,0.153822,0.085076,0.161205,0.178192,0.015754
3211,1575718897264,0.101169,0.095288,0.926785,0.105039,0.09607,1.02732,0.108946,0.098373,1.138476,0.097255,0.098893,1.239361,0.080527,0.099176,1.339419,0.065989,0.101651,1.479602,0.094326,0.108315,1.579888,0.077761,0.071148,1.419041,0.078453,-0.067158,1.409666,0.073793,-0.131005,1.124819,0.013954,-0.198394,0.902138,0.06803,0.129938,1.416995,0.040331,0.264095,1.395751,-0.001891,0.308999,1.110376,-0.064888,0.361876,0.884673,0.110348,0.013776,0.926939,0.058554,0.002096,0.502128,0.02539,-0.004752,0.085446,0.180496,0.017675,0.01982,0.091982,0.176799,0.926399,0.037012,0.164589,0.502001,0.008055,0.15382,0.085089,0.16121,0.178195,0.015757
3212,1575718897268,0.101163,0.095229,0.926792,0.105024,0.096006,1.027327,0.108913,0.098291,1.138484,0.097201,0.0988,1.239366,0.080449,0.099071,1.339421,0.065874,0.101515,1.4796,0.094212,0.108149,1.579888,0.077632,0.071024,1.419037,0.078271,-0.067277,1.409586,0.073933,-0.131955,1.124921,0.014303,-0.199739,0.902304,0.067956,0.129824,1.417006,0.040378,0.264012,1.395801,-0.001479,0.309902,1.110528,-0.064285,0.363579,0.88496,0.110299,0.013712,0.926945,0.058423,0.002054,0.502143,0.025392,-0.004754,0.08545,0.180498,0.017662,0.019822,0.092018,0.176744,0.926407,0.036978,0.164566,0.502017,0.008055,0.153818,0.085101,0.161213,0.178197,0.015759
3213,1575718897272,0.101158,0.09517,0.926798,0.105009,0.095943,1.027334,0.108879,0.098209,1.138492,0.097147,0.098707,1.239372,0.08037,0.098966,1.339422,0.06576,0.10138,1.479598,0.094097,0.107984,1.579889,0.077503,0.070901,1.419032,0.078091,-0.067395,1.409505,0.074077,-0.132904,1.125025,0.014668,-0.201087,0.90247,0.067881,0.129709,1.417017,0.040421,0.263927,1.395849,-0.001063,0.310809,1.110681,-0.063669,0.365288,0.885248,0.110252,0.013648,0.926951,0.058298,0.002015,0.502157,0.025394,-0.004756,0.085454,0.1805,0.017649,0.019822,0.092055,0.17669,0.926414,0.036948,0.164544,0.502032,0.008055,0.153817,0.085113,0.161217,0.1782,0.015761
3214,1575718897276,0.101155,0.095112,0.926804,0.104994,0.09588,1.02734,0.108844,0.098128,1.138499,0.09709,0.098616,1.239377,0.080289,0.098862,1.339423,0.065644,0.101246,1.479596,0.093978,0.10782,1.57989,0.077375,0.070778,1.419027,0.077915,-0.067512,1.409424,0.07423,-0.133847,1.125129,0.01505,-0.202428,0.902635,0.067805,0.129595,1.417027,0.040459,0.263842,1.395891,-0.00064,0.311715,1.110832,-0.063035,0.366995,0.885533,0.110207,0.013585,0.926956,0.058178,0.001977,0.50217,0.025396,-0.00476,0.085457,0.180503,0.017635,0.019821,0.092093,0.176637,0.92642,0.036923,0.164522,0.502045,0.008055,0.153815,0.085125,0.161219,0.178202,0.015763
3215,1575718897280,0.101153,0.095054,0.926809,0.104978,0.095818,1.027346,0.108808,0.098048,1.138506,0.097032,0.098525,1.239381,0.080207,0.098759,1.339424,0.065527,0.101114,1.479593,0.093856,0.107658,1.57989,0.077247,0.070657,1.419021,0.07774,-0.067629,1.409344,0.074395,-0.134777,1.125235,0.01545,-0.203753,0.902799,0.067726,0.129482,1.417036,0.040489,0.263755,1.395927,-0.000209,0.312619,1.110978,-0.06238,0.36869,0.885811,0.110164,0.013523,0.92696,0.058065,0.001939,0.502183,0.0254,-0.004765,0.08546,0.180505,0.017622,0.019819,0.092132,0.176584,0.926426,0.036903,0.1645,0.502058,0.008056,0.153812,0.085135,0.16122,0.178204,0.015765
3216,1575718897285,0.101152,0.094997,0.926814,0.104962,0.095756,1.027351,0.10877,0.097969,1.138512,0.096972,0.098434,1.239384,0.080123,0.098658,1.339423,0.065409,0.100983,1.47959,0.093728,0.107499,1.579891,0.07712,0.070536,1.419015,0.077569,-0.067745,1.409264,0.074577,-0.135691,1.12534,0.01587,-0.205051,0.90296,0.067644,0.129369,1.417043,0.040507,0.263665,1.395954,0.000232,0.313515,1.111116,-0.0617,0.370366,0.886078,0.110124,0.013461,0.926963,0.057959,0.001901,0.502193,0.025404,-0.004772,0.085461,0.180508,0.017608,0.019814,0.092171,0.176531,0.926431,0.036887,0.16448,0.502069,0.008056,0.153809,0.085145,0.161219,0.178205,0.015767
3217,1575718897289,0.101152,0.09494,0.926817,0.104945,0.095694,1.027355,0.108731,0.09789,1.138517,0.09691,0.098345,1.239387,0.080036,0.098557,1.339421,0.065289,0.100855,1.479585,0.093594,0.107344,1.579892,0.076993,0.070416,1.419006,0.0774,-0.067859,1.409187,0.074779,-0.136582,1.125445,0.016311,-0.206314,0.903119,0.067559,0.129257,1.417048,0.040512,0.263573,1.395971,0.000684,0.314401,1.111244,-0.060993,0.372015,0.88633,0.110085,0.0134,0.926966,0.057862,0.001864,0.502202,0.025409,-0.004781,0.085461,0.18051,0.017594,0.019807,0.092211,0.176479,0.926436,0.036877,0.164459,0.502079,0.008055,0.153806,0.085154,0.161216,0.178206,0.015769
3218,1575718897293,0.101154,0.094884,0.926819,0.104926,0.095632,1.027358,0.108689,0.097813,1.138521,0.096845,0.098257,1.239388,0.079948,0.098457,1.339419,0.065167,0.10073,1.479579,0.093454,0.107192,1.579893,0.076867,0.070298,1.418997,0.077231,-0.067973,1.409112,0.074993,-0.137462,1.125554,0.016764,-0.207558,0.903279,0.067471,0.129145,1.417052,0.040506,0.263479,1.395978,0.001145,0.315286,1.111364,-0.060265,0.373649,0.886569,0.110048,0.01334,0.926967,0.057775,0.001827,0.502209,0.025415,-0.004793,0.08546,0.180513,0.017579,0.019798,0.092251,0.176427,0.926439,0.036874,0.16444,0.502087,0.008055,0.153801,0.085161,0.16121,0.178206,0.015772
3219,1575718897297,0.101156,0.094828,0.926821,0.104907,0.095571,1.02736,0.108645,0.097736,1.138525,0.096778,0.09817,1.23939,0.079857,0.098359,1.339416,0.065044,0.100607,1.479574,0.09331,0.107042,1.579895,0.076741,0.070181,1.418987,0.077063,-0.068086,1.409038,0.075212,-0.138347,1.125668,0.017226,-0.208806,0.903445,0.067381,0.129035,1.417054,0.040493,0.263383,1.395974,0.001612,0.316181,1.111478,-0.059527,0.375288,0.886803,0.110013,0.01328,0.926968,0.057699,0.001792,0.502215,0.025422,-0.004807,0.085459,0.180517,0.017565,0.019787,0.092291,0.176375,0.926441,0.03688,0.164421,0.502093,0.008054,0.153797,0.085167,0.161202,0.178205,0.015774
3220,1575718897301,0.101161,0.094772,0.926822,0.104887,0.095511,1.027363,0.108599,0.09766,1.138528,0.096708,0.098084,1.23939,0.079764,0.098263,1.339413,0.064921,0.100485,1.479568,0.093162,0.106893,1.579898,0.076616,0.070065,1.418977,0.076896,-0.068198,1.408965,0.075437,-0.139231,1.125786,0.017698,-0.210053,0.903613,0.06729,0.128925,1.417055,0.040474,0.263286,1.395962,0.002084,0.317083,1.111588,-0.058774,0.376929,0.887032,0.109981,0.01322,0.926969,0.057632,0.00176,0.502219,0.02543,-0.004822,0.085457,0.18052,0.01755,0.019774,0.092332,0.176324,0.926443,0.036893,0.164404,0.502097,0.008054,0.153792,0.085172,0.161193,0.178204,0.015777
3221,1575718897305,0.101166,0.094717,0.926823,0.104866,0.09545,1.027364,0.108552,0.097584,1.138531,0.096637,0.097999,1.23939,0.07967,0.098167,1.339409,0.064797,0.100365,1.479561,0.093011,0.106746,1.579901,0.076492,0.06995,1.418966,0.076731,-0.068309,1.408892,0.075669,-0.140113,1.125907,0.018184,-0.211296,0.903783,0.067198,0.128815,1.417055,0.04045,0.263187,1.395944,0.002562,0.317988,1.111695,-0.058007,0.37857,0.887257,0.10995,0.013162,0.926969,0.057572,0.001729,0.502222,0.025439,-0.004839,0.085455,0.180524,0.017535,0.01976,0.092374,0.176273,0.926444,0.036913,0.164388,0.5021,0.008053,0.153786,0.085176,0.161182,0.178202,0.01578
3222,1575718897310,0.101174,0.094663,0.926823,0.104845,0.095391,1.027366,0.108503,0.09751,1.138534,0.096564,0.097915,1.23939,0.079575,0.098071,1.339405,0.064673,0.100247,1.479554,0.092858,0.106601,1.579904,0.076368,0.069835,1.418954,0.076569,-0.06842,1.408818,0.075909,-0.140988,1.126028,0.018687,-0.212532,0.903952,0.067104,0.128706,1.417055,0.04042,0.263087,1.39592,0.003046,0.318893,1.1118,-0.057222,0.380208,0.887478,0.109922,0.013103,0.926969,0.057518,0.001699,0.502224,0.025449,-0.004856,0.085452,0.180528,0.01752,0.019745,0.092417,0.176222,0.926445,0.036937,0.164372,0.502102,0.008052,0.15378,0.08518,0.16117,0.178201,0.015782
3223,1575718897314,0.101182,0.094609,0.926823,0.104823,0.095331,1.027367,0.108454,0.097436,1.138536,0.09649,0.097831,1.239389,0.079479,0.097976,1.3394,0.064547,0.100128,1.479547,0.092702,0.106457,1.579907,0.076245,0.069721,1.418942,0.07641,-0.06853,1.408744,0.07616,-0.141854,1.126149,0.019211,-0.213758,0.904118,0.067008,0.128597,1.417053,0.040384,0.262986,1.395894,0.003537,0.319795,1.111903,-0.056417,0.38184,0.887698,0.109896,0.013046,0.926969,0.057468,0.001669,0.502226,0.025459,-0.004875,0.085449,0.180531,0.017505,0.019728,0.09246,0.176172,0.926445,0.036964,0.164356,0.502104,0.008051,0.153775,0.085183,0.161158,0.178198,0.015784
3224,1575718897318,0.101193,0.094556,0.926823,0.104803,0.095272,1.027367,0.108404,0.097362,1.138538,0.096416,0.097747,1.239388,0.079381,0.097882,1.339395,0.064421,0.100011,1.479539,0.092544,0.106313,1.579909,0.076121,0.069607,1.418929,0.076255,-0.068639,1.408669,0.076422,-0.142706,1.126268,0.019759,-0.21497,0.90428,0.066911,0.128489,1.417051,0.040343,0.262885,1.395865,0.004035,0.320691,1.112007,-0.055591,0.383466,0.887916,0.109872,0.012989,0.926968,0.057421,0.001641,0.502227,0.02547,-0.004894,0.085445,0.180536,0.01749,0.01971,0.092505,0.176122,0.926445,0.036993,0.16434,0.502105,0.00805,0.153769,0.085186,0.161145,0.178196,0.015787
3225,1575718897322,0.101205,0.094503,0.926821,0.104782,0.095214,1.027367,0.108354,0.097289,1.138539,0.09634,0.097664,1.239387,0.079283,0.097787,1.33939,0.064294,0.099893,1.479531,0.092384,0.106171,1.579912,0.075998,0.069494,1.418916,0.076106,-0.068748,1.408592,0.076697,-0.143541,1.126383,0.020334,-0.216165,0.904435,0.066812,0.12838,1.417049,0.040297,0.262782,1.395837,0.00454,0.321577,1.11211,-0.054742,0.385082,0.888134,0.10985,0.012933,0.926966,0.057374,0.001612,0.502227,0.025481,-0.004914,0.085441,0.18054,0.017474,0.019691,0.092551,0.176073,0.926444,0.037022,0.164324,0.502105,0.008048,0.153763,0.085189,0.161132,0.178194,0.015789
3226,1575718897326,0.101218,0.094451,0.92682,0.104763,0.095156,1.027367,0.108304,0.097216,1.13854,0.096265,0.097581,1.239384,0.079184,0.097692,1.339384,0.064166,0.099776,1.479522,0.092222,0.10603,1.579914,0.075875,0.069381,1.418903,0.075962,-0.068857,1.408512,0.076986,-0.144357,1.126492,0.020939,-0.217339,0.904582,0.066711,0.128271,1.417046,0.040246,0.26268,1.39581,0.005054,0.32245,1.112216,-0.053867,0.386686,0.888353,0.10983,0.012877,0.926964,0.057326,0.001583,0.502228,0.025493,-0.004934,0.085437,0.180544,0.017458,0.019671,0.092599,0.176025,0.926443,0.03705,0.164307,0.502107,0.008047,0.153757,0.085191,0.16112,0.178192,0.01579
3227,1575718897330,0.101234,0.0944,0.926818,0.104744,0.095098,1.027366,0.108255,0.097144,1.138541,0.096189,0.097497,1.239382,0.079085,0.097597,1.339377,0.064037,0.099657,1.479513,0.09206,0.105889,1.579915,0.075751,0.069268,1.418889,0.075825,-0.068965,1.408429,0.077291,-0.145149,1.126594,0.021578,-0.21849,0.904719,0.066608,0.128162,1.417042,0.040191,0.262577,1.395787,0.005575,0.323308,1.112324,-0.052964,0.388275,0.888574,0.109812,0.012823,0.926961,0.057276,0.001553,0.502228,0.025505,-0.004954,0.085433,0.180548,0.017442,0.01965,0.092647,0.175977,0.926443,0.037075,0.164288,0.502108,0.008046,0.153751,0.085194,0.161109,0.178191,0.015792
3228,1575718897335,0.101251,0.09435,0.926816,0.104727,0.095042,1.027365,0.108206,0.097072,1.138541,0.096114,0.097414,1.239379,0.078986,0.097501,1.33937,0.063907,0.099538,1.479503,0.091897,0.105749,1.579916,0.075627,0.069155,1.418875,0.075696,-0.069072,1.408343,0.077613,-0.145915,1.126688,0.022254,-0.219613,0.904844,0.066502,0.128053,1.417038,0.040131,0.262474,1.395768,0.006104,0.324147,1.112436,-0.052032,0.389849,0.888797,0.109796,0.01277,0.926957,0.057221,0.001522,0.502229,0.025517,-0.004973,0.085428,0.180553,0.017426,0.019628,0.092698,0.175931,0.926442,0.037096,0.164269,0.50211,0.008046,0.153745,0.085198,0.161099,0.17819,0.015793
3229,1575718897339,0.10127,0.094301,0.926813,0.104712,0.094985,1.027364,0.108159,0.097,1.138541,0.096039,0.097331,1.239376,0.078886,0.097405,1.339363,0.063776,0.099417,1.479492,0.091734,0.105609,1.579915,0.075502,0.069042,1.418861,0.075575,-0.06918,1.408253,0.077954,-0.14665,1.126771,0.02297,-0.220707,0.904955,0.066395,0.127942,1.417034,0.040067,0.262371,1.395756,0.006643,0.324963,1.112553,-0.051069,0.391403,0.889024,0.109782,0.012717,0.926953,0.057159,0.00149,0.50223,0.025529,-0.004993,0.085423,0.180557,0.01741,0.019605,0.092749,0.175885,0.926441,0.037111,0.164247,0.502114,0.008045,0.15374,0.085202,0.161091,0.178189,0.015794
3230,1575718897343,0.101293,0.094254,0.92681,0.1047,0.094929,1.027362,0.108114,0.096929,1.138541,0.095966,0.097246,1.239372,0.078787,0.097306,1.339355,0.063644,0.099294,1.479481,0.091571,0.10547,1.579914,0.075378,0.068928,1.418847,0.075465,-0.069287,1.408158,0.078319,-0.147363,1.126846,0.023728,-0.221785,0.905057,0.066285,0.127831,1.417029,0.039997,0.262267,1.395749,0.00719,0.325764,1.112675,-0.050074,0.392951,0.889257,0.109771,0.012666,0.926948,0.057095,0.001457,0.502231,0.025542,-0.005012,0.085418,0.180562,0.017393,0.019582,0.092806,0.175842,0.926441,0.037124,0.164224,0.502119,0.008045,0.153735,0.085207,0.161084,0.178188,0.015795
3231,1575718897347,0.101321,0.094208,0.926807,0.10469,0.094874,1.02736,0.10807,0.096856,1.138539,0.095893,0.097161,1.239368,0.078689,0.097207,1.339346,0.063512,0.09917,1.479469,0.091407,0.105331,1.579911,0.075255,0.068812,1.418831,0.075364,-0.069396,1.408059,0.07871,-0.148064,1.126917,0.024526,-0.222861,0.905155,0.066173,0.127718,1.417023,0.03992,0.262162,1.395746,0.007746,0.326557,1.112803,-0.049049,0.394504,0.889497,0.109765,0.012617,0.92694,0.05703,0.001425,0.502231,0.025555,-0.005031,0.085412,0.180567,0.017376,0.019556,0.092868,0.1758,0.92644,0.037138,0.164199,0.502124,0.008045,0.153729,0.085213,0.161078,0.178188,0.015796
3232,1575718897351,0.101353,0.094164,0.926802,0.104683,0.094819,1.027357,0.108028,0.096784,1.138538,0.095821,0.097075,1.239362,0.07859,0.097106,1.339336,0.06338,0.099045,1.479455,0.091241,0.105193,1.579908,0.075133,0.068696,1.418815,0.075272,-0.069505,1.407956,0.079123,-0.148749,1.126984,0.025361,-0.22393,0.905248,0.066058,0.127603,1.417016,0.039837,0.262054,1.395745,0.008309,0.327342,1.112935,-0.047997,0.396056,0.889742,0.109761,0.01257,0.926932,0.056964,0.001393,0.50223,0.025569,-0.005052,0.085404,0.180572,0.017358,0.019529,0.092935,0.175759,0.92644,0.037152,0.164173,0.502131,0.008045,0.153724,0.08522,0.161072,0.178188,0.015796
3233,1575718897355,0.101387,0.094121,0.926798,0.104678,0.094765,1.027353,0.107986,0.096712,1.138536,0.095749,0.096989,1.239357,0.078491,0.097004,1.339326,0.063247,0.098918,1.479442,0.091075,0.105055,1.579904,0.07501,0.06858,1.418799,0.075188,-0.069614,1.40785,0.079554,-0.149417,1.127045,0.02623,-0.224984,0.905335,0.065941,0.127488,1.417008,0.039749,0.261946,1.395747,0.00888,0.328115,1.113069,-0.046918,0.397602,0.889989,0.109761,0.012523,0.926922,0.056897,0.001362,0.502228,0.025583,-0.005072,0.085397,0.180577,0.01734,0.0195,0.093005,0.17572,0.92644,0.037167,0.164146,0.502137,0.008046,0.153718,0.085227,0.161068,0.178189,0.015797
3234,1575718897360,0.101424,0.094079,0.926792,0.104673,0.094711,1.02735,0.107945,0.096641,1.138533,0.095677,0.096903,1.239351,0.078392,0.096902,1.339315,0.063112,0.098792,1.479428,0.090907,0.104918,1.5799,0.074888,0.068464,1.418782,0.07511,-0.069722,1.407742,0.079999,-0.150065,1.1271,0.02713,-0.226019,0.905413,0.065822,0.127372,1.417,0.039655,0.261837,1.39575,0.009459,0.328876,1.113206,-0.045813,0.399136,0.890237,0.109762,0.012477,0.926912,0.05683,0.00133,0.502226,0.025598,-0.005093,0.085389,0.180582,0.017321,0.019471,0.093077,0.175681,0.92644,0.037179,0.164119,0.502144,0.008047,0.153713,0.085235,0.161064,0.178189,0.015797
3235,1575718897364,0.10146,0.094038,0.926787,0.104669,0.094658,1.027346,0.107903,0.09657,1.138531,0.095604,0.096817,1.239344,0.078292,0.096801,1.339304,0.062977,0.098665,1.479413,0.090737,0.104782,1.579895,0.074765,0.068349,1.418765,0.075036,-0.06983,1.407632,0.080455,-0.15069,1.12715,0.028056,-0.227026,0.905481,0.065702,0.127257,1.416992,0.039558,0.261728,1.395754,0.010046,0.329622,1.113342,-0.044684,0.400652,0.890484,0.109765,0.012432,0.926902,0.056761,0.001297,0.502225,0.025612,-0.005114,0.085381,0.180587,0.017303,0.019441,0.093148,0.175643,0.926439,0.03719,0.164091,0.502151,0.008048,0.153707,0.085242,0.16106,0.17819,0.015797
3236,1575718897368,0.101497,0.093996,0.926781,0.104664,0.094605,1.027341,0.10786,0.0965,1.138528,0.095531,0.096733,1.239337,0.07819,0.0967,1.339292,0.06284,0.09854,1.479398,0.090566,0.104647,1.57989,0.074641,0.068235,1.418748,0.074965,-0.069936,1.40752,0.080917,-0.151291,1.127194,0.029006,-0.228,0.905538,0.06558,0.127143,1.416983,0.039457,0.26162,1.395759,0.01064,0.330352,1.113479,-0.043533,0.402145,0.890728,0.109769,0.012387,0.926892,0.056691,0.001263,0.502224,0.025628,-0.005135,0.085373,0.180592,0.017285,0.01941,0.093217,0.175605,0.926438,0.037197,0.164062,0.502158,0.008048,0.153702,0.085248,0.161056,0.178191,0.015796
3237,1575718897372,0.101531,0.093954,0.926775,0.104657,0.094553,1.027337,0.107816,0.096431,1.138525,0.095455,0.096649,1.239331,0.078087,0.0966,1.339281,0.062702,0.098415,1.479383,0.090394,0.104513,1.579885,0.074517,0.068122,1.418731,0.074896,-0.07004,1.407408,0.081383,-0.151864,1.127231,0.029977,-0.228936,0.905581,0.065457,0.127031,1.416974,0.039353,0.261514,1.395763,0.011242,0.331064,1.113613,-0.042359,0.40361,0.890966,0.109773,0.012342,0.926882,0.056619,0.001228,0.502223,0.025644,-0.005155,0.085366,0.180597,0.017267,0.01938,0.093282,0.175566,0.926436,0.037201,0.164033,0.502164,0.008048,0.153697,0.085254,0.161053,0.178191,0.015796
3238,1575718897376,0.101563,0.093912,0.92677,0.104648,0.094501,1.027333,0.10777,0.096363,1.138522,0.095378,0.096568,1.239324,0.077982,0.096503,1.339269,0.062562,0.098292,1.479367,0.090219,0.104382,1.57988,0.07439,0.068012,1.418714,0.074827,-0.070143,1.407296,0.081847,-0.152409,1.127261,0.030964,-0.229825,0.905611,0.065332,0.12692,1.416965,0.039247,0.261409,1.395767,0.01185,0.331757,1.113744,-0.041165,0.405041,0.891197,0.109777,0.012297,0.926874,0.056545,0.001191,0.502224,0.02566,-0.005175,0.08536,0.180603,0.017249,0.019349,0.093342,0.175527,0.926433,0.037199,0.164004,0.502169,0.008048,0.153693,0.085258,0.16105,0.178192,0.015795
